PV_gen_share	OcM	REM	Storage_hrs	BackupShare	Storage_LCOH	GreenHydrogen_LCOH	Transport_LCHS	Electricity_LCOH	Total_LCOH		
0.3	0.5	2.5	12	0.295354231	0.232711652	5.326880669	0.058375367	3.930802787	9.548770475		
0.3	0.5	2.5	8	0.300788871	0.155211684	5.371634615	0.058401925	3.963872	9.549120224		
0.55	0.5	2.5	17	0.332576572	0.329728278	5.624319534	0.058384829	3.537255237	9.549687878		
0.35	0.5	2.5	17	0.29759859	0.329487546	5.33953269	0.058342203	3.823704879	9.551067319		
0.3	0.5	2.5	13	0.294329641	0.252075632	5.31831651	0.058368731	3.924474631	9.553235504		
0.3	0.5	2	19	0.427314514	0.368962277	5.253690354	0.054249677	3.876721612	9.55362392		
0.6	0.5	2	15	0.475009704	0.291286955	5.730368249	0.054249853	3.479055001	9.554960059		
0.3	0.5	2.5	7	0.302715995	0.135825672	5.387318635	0.058408569	3.975461104	9.557013981		
0.35	0.5	2	22	0.431250712	0.427220868	5.290030494	0.054249853	3.788208144	9.559709358		
0.45	0.5	2.5	20	0.311537433	0.387728615	5.449150696	0.058356683	3.664628223	9.559864217		
0.4	0.5	2	23	0.437296116	0.446639998	5.34678696	0.054249853	3.712301678	9.55997849		
0.3	0.5	2.5	14	0.293517248	0.271435209	5.311368977	0.058362097	3.919341018	9.560507302		
0.45	0.5	2	24	0.44340299	0.466059128	5.405372293	0.054249853	3.635147908	9.560829182		
0.35	0.5	2.5	4	0.315678836	0.077641166	5.491848529	0.058428508	3.932926601	9.560844803		
0.4	0.5	2.5	3	0.325706263	0.058237501	5.574295591	0.058435157	3.870473931	9.56144218		
0.5	0.5	2	23	0.45188814	0.446639998	5.488940332	0.054249853	3.571713158	9.561543341		
0.4	0.5	2.5	20	0.302907879	0.387653644	5.380455316	0.058345399	3.73570914	9.562163499		
0.6	0.5	2.5	12	0.349001926	0.232846336	5.769468265	0.058409152	3.502823336	9.563547088		
0.5	0.5	2.5	20	0.320630039	0.387813007	5.52357081	0.058369385	3.594277025	9.564030227		
0.65	0.5	2	5	0.493379152	0.097095652	5.93788469	0.054249853	3.475687993	9.564918188		
0.15	0.5	2	9	0.418865699	0.174767477	5.177204027	0.054248396	4.15891023	9.56513013		
0.55	0.5	2	21	0.461662242	0.407801737	5.588467944	0.054249853	3.514678658	9.565198192		
0.25	0.5	2	17	0.423359358	0.330121002	5.217618856	0.054249161	3.96385228	9.565841299		
0.35	0.5	2.5	18	0.297370903	0.348831231	5.336985218	0.058335859	3.821878154	9.566030461		
0.1	0.5	2	4	0.418021692	0.077674183	5.169677934	0.05424822	4.265593456	9.567193794		
0.55	0.5	2.5	18	0.332468281	0.349124059	5.623409921	0.058384829	3.536682433	9.567601241		
0.2	0.5	2	13	0.421240091	0.252443634	5.198474627	0.054248766	4.062654574	9.567821601		
0.3	0.5	2.5	6	0.305000817	0.11643525	5.405869058	0.058415213	3.989168228	9.569887749		
0.3	0.5	2.5	15	0.292948031	0.290790387	5.306257099	0.058355464	3.915563792	9.570966742		
0.3	0.5	2	20	0.427314514	0.388381345	5.253690354	0.054249677	3.876721612	9.573042987		
0.6	0.5	2	16	0.475009704	0.310706085	5.730368249	0.054249853	3.479055001	9.574379189		
0.4	0.5	2.5	21	0.302683463	0.407036327	5.378730692	0.058345399	3.734510119	9.578622536		
0.45	0.5	2.5	21	0.311516074	0.407115046	5.448982273	0.058356683	3.664514808	9.57896881		
0.35	0.5	2	23	0.431250712	0.446639998	5.290030494	0.054249853	3.788208144	9.579128488		
0.4	0.5	2	24	0.437296116	0.466059128	5.34678696	0.054249853	3.712301678	9.57939762		
0.6	0.5	2.5	13	0.348774239	0.252250197	5.767456033	0.058409152	3.501600129	9.579715511		
0.45	0.5	2	25	0.44340299	0.485478259	5.405372293	0.054249853	3.635147908	9.580248313		
0.5	0.5	2	24	0.45188814	0.466059128	5.488940332	0.054249853	3.571713158	9.580962472		
0.3	0.5	2.5	16	0.292436162	0.310141165	5.301583036	0.058348833	3.912110072	9.582183107		
0.35	0.5	2.5	19	0.297143216	0.368210744	5.335263657	0.058335859	3.820643667	9.582453927		
0.5	0.5	2.5	21	0.320630039	0.407203658	5.52357081	0.058369385	3.594277025	9.583420877		
0.65	0.5	2	6	0.493379152	0.116514782	5.93788469	0.054249853	3.475687993	9.584337319		
0.15	0.5	2	10	0.418865699	0.194186086	5.177204027	0.054248396	4.15891023	9.584548738		
0.55	0.5	2	22	0.461662242	0.427220868	5.588467944	0.054249853	3.514678658	9.584617322		
0.25	0.5	2	18	0.423359358	0.349539885	5.217618856	0.054249161	3.96385228	9.585260181		
0.1	0.5	2	5	0.418021692	0.097092729	5.169677934	0.05424822	4.265593456	9.58661234		
0.55	0.5	2.5	19	0.332468281	0.36851984	5.623409921	0.058384829	3.536682433	9.586997022		
0.2	0.5	2	14	0.421240091	0.271862375	5.198474627	0.054248766	4.062654574	9.587240342		
0.3	0.5	2.5	5	0.307939654	0.097040415	5.429663206	0.05842186	4.00675	9.591875481		
0.3	0.5	2	21	0.427314514	0.407800412	5.253690354	0.054249677	3.876721612	9.592462054		
0.6	0.5	2	17	0.475009704	0.330125216	5.730368249	0.054249853	3.479055001	9.59379832		
0.3	0.5	2.5	17	0.291980789	0.329487546	5.297338154	0.058342203	3.908973479	9.594141382		
0.6	0.5	2.5	14	0.348585936	0.271654058	5.765792922	0.058409152	3.500589148	9.59644528		
0.4	0.5	2.5	22	0.302665058	0.426419009	5.378589294	0.058345399	3.734411814	9.597765516		
0.45	0.5	2.5	22	0.311516074	0.426501477	5.448982273	0.058356683	3.664514808	9.598355241		
0.35	0.5	2	24	0.431250712	0.466059128	5.290030494	0.054249853	3.788208144	9.598547619		
0.4	0.5	2	25	0.437296116	0.485478259	5.34678696	0.054249853	3.712301678	9.59881675		
0.35	0.5	2.5	20	0.296915529	0.387590257	5.333543208	0.058335859	3.819409978	9.598879301		
0.5	0.5	2	25	0.45188814	0.485478259	5.488940332	0.054249853	3.571713158	9.600381602		
0.05	0.5	2	1	0.416776551	0.019418546	5.158656891	0.05424822	4.368983908	9.601307565		
0.5	0.5	2.5	22	0.320630039	0.426594308	5.52357081	0.058369385	3.594277025	9.602811528		
0.65	0.5	2	7	0.493379152	0.135933912	5.93788469	0.054249853	3.475687993	9.603756449		
0.15	0.5	2	11	0.418865699	0.213604694	5.177204027	0.054248396	4.15891023	9.603967347		
0.55	0.5	2	23	0.461662242	0.446639998	5.588467944	0.054249853	3.514678658	9.604036453		
0.25	0.5	2	19	0.423359358	0.368958767	5.217618856	0.054249161	3.96385228	9.604679064		
0.1	0.5	2	6	0.418021692	0.116511275	5.169677934	0.05424822	4.265593456	9.606030885		
0.55	0.5	2.5	20	0.332468281	0.387915621	5.623409921	0.058384829	3.536682433	9.606392803		
0.2	0.5	2	15	0.421240091	0.291281116	5.198474627	0.054248766	4.062654574	9.606659083		
0.3	0.5	2.5	18	0.291606997	0.348829532	5.293707066	0.058335574	3.906290426	9.607162598		
0.3	0.5	2	22	0.427314514	0.427219479	5.253690354	0.054249677	3.876721612	9.611881121		
0.6	0.5	2	18	0.475009704	0.349544346	5.730368249	0.054249853	3.479055001	9.61321745		
0.6	0.5	2.5	15	0.348525233	0.29105792	5.765256997	0.058409152	3.500263367	9.614987436		
0.35	0.5	2.5	21	0.296687843	0.406969769	5.33182387	0.058335859	3.818177085	9.615306583		
0.4	0.5	2.5	23	0.302665058	0.445801691	5.378589294	0.058345399	3.734411814	9.617148198		
0.65	0.5	2.5	4	0.371494624	0.077658507	5.980697269	0.058441558	3.500778214	9.617575549		
0.45	0.5	2.5	23	0.311516074	0.445887908	5.448982273	0.058356683	3.664514808	9.617741672		
0.35	0.5	2	25	0.431250712	0.485478259	5.290030494	0.054249853	3.788208144	9.617966749		
0.65	0.5	2.5	5	0.370301881	0.097073134	5.969386667	0.058441558	3.49414966	9.619051019		
0.05	0.5	2	2	0.416776551	0.038837092	5.158656891	0.05424822	4.368983908	9.620726111		
0.3	0.5	2.5	19	0.29137931	0.368167122	5.291166892	0.058328948	3.904413462	9.622076424		
0.25	0.5	2.5	10	0.294818758	0.193970481	5.324562543	0.058388643	4.045209618	9.622131285		
0.5	0.5	2.5	23	0.320630039	0.445984958	5.52357081	0.058369385	3.594277025	9.622202178		
0.65	0.5	2	8	0.493379152	0.155353043	5.93788469	0.054249853	3.475687993	9.623175579		
0.15	0.5	2	12	0.418865699	0.233023303	5.177204027	0.054248396	4.15891023	9.623385955		
0.55	0.5	2	24	0.461662242	0.466059128	5.588467944	0.054249853	3.514678658	9.623455583		
0.65	0.5	2.5	3	0.373150324	0.05824564	5.996758066	0.058443324	3.51019061	9.62363764		
0.25	0.5	2.5	11	0.293604391	0.213343269	5.314582115	0.058382004	4.037617014	9.623924402		
0.25	0.5	2	20	0.423359358	0.38837765	5.217618856	0.054249161	3.96385228	9.624097946		
0.25	0.5	2.5	9	0.296329355	0.174593287	5.33682004	0.058395283	4.0545345	9.624343111		
0.1	0.5	2	7	0.418021692	0.135929821	5.169677934	0.05424822	4.265593456	9.625449431		
0.55	0.5	2.5	21	0.332468281	0.407311402	5.623409921	0.058384829	3.536682433	9.625788584		
0.2	0.5	2	16	0.421240091	0.310699857	5.198474627	0.054248766	4.062654574	9.626077824		
0.65	0.5	2.5	6	0.369518716	0.116487761	5.961983284	0.058441558	3.489810923	9.626723526		
0.25	0.5	2.5	12	0.292465957	0.232711652	5.30520652	0.058375367	4.030484536	9.626778076		
0.35	0.5	2.5	3	0.321741653	0.058237501	5.541770509	0.058435157	3.968724353	9.627167521		
0.3	0.5	2.5	4	0.312056569	0.077641166	5.462988795	0.058428508	4.031374666	9.630433134		
0.25	0.5	2.5	8	0.298132945	0.155211684	5.351361293	0.058401925	4.065596748	9.630571651		
0.25	0.5	2.5	13	0.291416774	0.252075632	5.296528744	0.058368731	4.023882924	9.630856031		
0.3	0.5	2	23	0.427314514	0.446638546	5.253690354	0.054249677	3.876721612	9.631300189		
0.35	0.5	2.5	22	0.296488094	0.426349282	5.330316413	0.058335859	3.817096127	9.632097681		
0.6	0.5	2	19	0.475009704	0.368963477	5.730368249	0.054249853	3.479055001	9.63263658		
0.6	0.5	2.5	16	0.348525233	0.310461781	5.765256997	0.058409152	3.500263367	9.634391297		
0.25	0.5	2.5	14	0.290437451	0.271435209	5.2883981	0.058362097	4.017697542	9.635892948		
0.4	0.5	2.5	24	0.302665058	0.465184373	5.378589294	0.058345399	3.734411814	9.63653088		
0.45	0.5	2.5	24	0.311516074	0.465274338	5.448982273	0.058356683	3.664514808	9.637128103		
0.3	0.5	2.5	20	0.291151623	0.387528674	5.289173846	0.05832659	3.902940777	9.637969887		
0.05	0.5	2	3	0.416776551	0.058255638	5.158656891	0.05424822	4.368983908	9.640144656		
0.25	0.5	2.5	7	0.300192696	0.135825672	5.367941441	0.058408569	4.078210085	9.640385767		
0.65	0.5	2.5	7	0.369187372	0.135902387	5.958856572	0.058441558	3.48797852	9.641179038		
0.5	0.5	2.5	24	0.320630039	0.465375609	5.52357081	0.058369385	3.594277025	9.641592829		
0.65	0.5	2	9	0.493379152	0.174772173	5.93788469	0.054249853	3.475687993	9.64259471		
0.15	0.5	2	13	0.418865699	0.252441911	5.177204027	0.054248396	4.15891023	9.642804564		
0.55	0.5	2	25	0.461662242	0.485478259	5.588467944	0.054249853	3.514678658	9.642874714		
0.25	0.5	2	21	0.423359358	0.407796532	5.217618856	0.054249161	3.96385228	9.643516829		
0.1	0.5	2	8	0.418021692	0.155348367	5.169677934	0.05424822	4.265593456	9.644867977		
0.55	0.5	2.5	22	0.332468281	0.426707183	5.623409921	0.058384829	3.536682433	9.645184365		
0.2	0.5	2	17	0.421240091	0.330118598	5.198474627	0.054248766	4.062654574	9.645496565		
0.25	0.5	2.5	15	0.289841337	0.290790387	5.283131026	0.058355464	4.013690619	9.645967496		
0.35	0.5	2.5	23	0.296415219	0.445728795	5.329766656	0.058335859	3.816701911	9.650533221		
0.3	0.5	2	24	0.427314514	0.466057613	5.253690354	0.054249677	3.876721612	9.650719256		
0.6	0.5	2	20	0.475009704	0.388382607	5.730368249	0.054249853	3.479055001	9.652055711		
0.6	0.5	2.5	17	0.348525233	0.329865642	5.765256997	0.058409152	3.500263367	9.653795159		
0.3	0.5	2.5	21	0.290923936	0.406905108	5.287483028	0.05832659	3.901691412	9.654406138		
0.4	0.5	2.5	25	0.302665058	0.484567055	5.378589294	0.058345399	3.734411814	9.655913563		
0.25	0.5	2.5	16	0.28927212	0.310141165	5.278073405	0.058348833	4.009843037	9.65640644		
0.45	0.5	2.5	25	0.311516074	0.484660769	5.448982273	0.058356683	3.664514808	9.656514533		
0.65	0.5	2.5	8	0.368959685	0.155317014	5.95670992	0.058441558	3.486720479	9.657188972		
0.25	0.5	2.5	6	0.302856254	0.11643525	5.389277739	0.058415213	4.094441659	9.658569862		
0.05	0.5	2	4	0.416776551	0.077674183	5.158656891	0.05424822	4.368983908	9.659563202		
0.5	0.5	2.5	25	0.320630039	0.484766259	5.52357081	0.058369385	3.594277025	9.660983479		
0.65	0.5	2	10	0.493379152	0.194191303	5.93788469	0.054249853	3.475687993	9.66201384		
0.15	0.5	2	14	0.418865699	0.27186052	5.177204027	0.054248396	4.15891023	9.662223172		
0.5	0.5	2.5	2	0.351186017	0.038831545	5.79431196	0.058445007	3.770681376	9.662269887		
0.25	0.5	2	22	0.423359358	0.427215415	5.217618856	0.054249161	3.96385228	9.662935711		
0.1	0.5	2	9	0.418021692	0.174766913	5.169677934	0.05424822	4.265593456	9.664286523		
0.55	0.5	2.5	23	0.332468281	0.446102964	5.623409921	0.058384829	3.536682433	9.664580147		
0.2	0.5	2	18	0.421240091	0.34953734	5.198474627	0.054248766	4.062654574	9.664915306		
0.25	0.5	2.5	17	0.288782274	0.329487546	5.273611534	0.058342203	4.006448672	9.667889956		
0.35	0.5	2.5	24	0.296415219	0.465108308	5.329766656	0.058335859	3.816701911	9.669912733		
0.3	0.5	2	25	0.427314514	0.485476681	5.253690354	0.054249677	3.876721612	9.670138323		
0.3	0.5	2.5	22	0.29069625	0.426281541	5.285793293	0.05832659	3.900442847	9.670844271		
0.6	0.5	2	21	0.475009704	0.407801737	5.730368249	0.054249853	3.479055001	9.671474841		
0.55	0.5	2.5	2	0.360438713	0.038832697	5.878285794	0.05844674	3.697183691	9.672748922		
0.6	0.5	2.5	18	0.348525233	0.349269504	5.765256997	0.058409152	3.500263367	9.67319902		
0.65	0.5	2.5	9	0.368744773	0.174731641	5.954685133	0.058441558	3.485533857	9.673392189		
0.05	0.5	2	5	0.416776551	0.097092729	5.158656891	0.05424822	4.368983908	9.678981748		
0.25	0.5	2.5	18	0.2883269	0.348829532	5.269411369	0.058335574	4.003253399	9.679829874		
0.65	0.5	2	11	0.493379152	0.213610434	5.93788469	0.054249853	3.475687993	9.68143297		
0.15	0.5	2	15	0.418865699	0.291279128	5.177204027	0.054248396	4.15891023	9.681641781		
0.25	0.5	2	23	0.423359358	0.446634297	5.217618856	0.054249161	3.96385228	9.682354594		
0.1	0.5	2	10	0.418021692	0.194185458	5.169677934	0.05424822	4.265593456	9.683705069		
0.55	0.5	2.5	24	0.332468281	0.465498745	5.623409921	0.058384829	3.536682433	9.683975928		
0.2	0.5	2	19	0.421240091	0.368956081	5.198474627	0.054248766	4.062654574	9.684334047		
0.25	0.5	2.5	5	0.306108372	0.097040415	5.415364159	0.05842186	4.114286885	9.685113318		
0.3	0.5	2.5	23	0.290574656	0.445657975	5.284891347	0.05832659	3.899776389	9.688652301		
0.35	0.5	2.5	25	0.296415219	0.484487821	5.329766656	0.058335859	3.816701911	9.689292246		
0.45	0.5	2.5	2	0.34455106	0.03883047	5.735503496	0.058443389	3.857457797	9.690235152		
0.7	0.5	2	1	0.51091394	0.01941913	6.1505139	0.054249853	3.466142307	9.690325191		
0.6	0.5	2	22	0.475009704	0.427220868	5.730368249	0.054249853	3.479055001	9.690893971		
0.25	0.5	2.5	19	0.287880731	0.368167122	5.26528565	0.058328948	4.000114762	9.691896482		
0.6	0.5	2.5	19	0.348525233	0.368673365	5.765256997	0.058409152	3.500263367	9.692602881		
0.65	0.5	2.5	10	0.36873893	0.194146268	5.954630102	0.058441558	3.485501607	9.692719535		
0.3	0.5	2.5	3	0.318140556	0.058237501	5.512555269	0.058435157	4.067999911	9.697227839		
0.6	0.5	2.5	2	0.370631088	0.038833772	5.973607084	0.058448359	3.626916374	9.697805589		
0.05	0.5	2	6	0.416776551	0.116511275	5.158656891	0.05424822	4.368983908	9.698400294		
0.65	0.5	2	12	0.493379152	0.233029564	5.93788469	0.054249853	3.475687993	9.700852101		
0.15	0.5	2	16	0.418865699	0.310697737	5.177204027	0.054248396	4.15891023	9.70106039		
0.25	0.5	2	24	0.423359358	0.46605318	5.217618856	0.054249161	3.96385228	9.701773476		
0.1	0.5	2	11	0.418021692	0.213604004	5.169677934	0.05424822	4.265593456	9.703123615		
0.55	0.5	2.5	25	0.332468281	0.484894526	5.623409921	0.058384829	3.536682433	9.703371709		
0.2	0.5	2	20	0.421240091	0.388374822	5.198474627	0.054248766	4.062654574	9.703752788		
0.25	0.5	2.5	20	0.2875902	0.38750032	5.262310573	0.058322322	3.997851474	9.70598469		
0.3	0.5	2.5	24	0.290460812	0.465034409	5.284047173	0.05832659	3.899152619	9.706560791		
0.7	0.5	2	2	0.51091394	0.038838261	6.1505139	0.054249853	3.466142307	9.709744321		
0.6	0.5	2	23	0.475009704	0.446639998	5.730368249	0.054249853	3.479055001	9.710313102		
0.6	0.5	2.5	20	0.348525233	0.388077226	5.765256997	0.058409152	3.500263367	9.712006743		
0.65	0.5	2.5	11	0.36873893	0.213560894	5.954630102	0.058441558	3.485501607	9.712134162		
0.2	0.5	2.5	10	0.292871537	0.193970481	5.309943538	0.058388643	4.149888695	9.712191357		
0.2	0.5	2.5	11	0.291590244	0.213343269	5.299518711	0.058382004	4.14173036	9.712974344		
0.2	0.5	2.5	12	0.29045181	0.232711652	5.290196213	0.058375367	4.134434695	9.715717926		
0.2	0.5	2.5	9	0.294500763	0.174593287	5.323026063	0.058395283	4.160126909	9.716141542		
0	0.5	2	1	0.4169601	0.019418546	5.160278571	0.05424822	4.482891394	9.716836731		
0.05	0.5	2	7	0.416776551	0.135929821	5.158656891	0.05424822	4.368983908	9.71781884		
0.2	0.5	2.5	13	0.289373179	0.252075632	5.281349386	0.058368731	4.127511283	9.719305032		
0.65	0.5	2	13	0.493379152	0.252448694	5.93788469	0.054249853	3.475687993	9.720271231		
0.15	0.5	2	17	0.418865699	0.330116345	5.177204027	0.054248396	4.15891023	9.720478998		
0.25	0.5	2	25	0.423359358	0.485472062	5.217618856	0.054249161	3.96385228	9.721192359		
0.25	0.5	2.5	21	0.287362514	0.406853844	5.260247868	0.058319242	3.996282273	9.721703226		
0.1	0.5	2	12	0.418021692	0.23302255	5.169677934	0.05424822	4.265593456	9.72254216		
0.2	0.5	2	21	0.421240091	0.407793563	5.198474627	0.054248766	4.062654574	9.723171529		
0.4	0.5	2.5	2	0.338341288	0.03882942	5.681526478	0.058441808	3.945024734	9.72382244		
0.2	0.5	2.5	14	0.288373576	0.271435209	5.273115565	0.058362097	4.121067602	9.723980473		
0.2	0.5	2.5	8	0.296474514	0.155211684	5.338779618	0.058401925	4.172455436	9.724848663		
0.3	0.5	2.5	25	0.290376952	0.484410842	5.283425501	0.05832659	3.898693258	9.724856192		
0.25	0.5	2.5	4	0.310377638	0.077641166	5.449714989	0.058428508	4.140419256	9.726203918		
0.7	0.5	2	3	0.51091394	0.058257391	6.1505139	0.054249853	3.466142307	9.729163452		
0.6	0.5	2	24	0.475009704	0.466059128	5.730368249	0.054249853	3.479055001	9.729732232		
0.6	0.5	2.5	21	0.348525233	0.407481088	5.765256997	0.058409152	3.500263367	9.731410604		
0.65	0.5	2.5	12	0.36873893	0.232975521	5.954630102	0.058441558	3.485501607	9.731548788		
0.2	0.5	2.5	15	0.287608477	0.290790387	5.266634013	0.058355464	4.115995223	9.731775087		
0	0.5	2	2	0.4169601	0.038837092	5.160278571	0.05424822	4.482891394	9.736255277		
0.05	0.5	2	8	0.416776551	0.155348367	5.158656891	0.05424822	4.368983908	9.737237386		
0.25	0.5	2.5	22	0.287134827	0.426227836	5.258575516	0.058319242	3.995010032	9.738132626		
0.2	0.5	2.5	7	0.298854696	0.135825672	5.357723041	0.058408569	4.187280313	9.739237596		
0.65	0.5	2	14	0.493379152	0.271867825	5.93788469	0.054249853	3.475687993	9.739690361		
0.15	0.5	2	18	0.418865699	0.349534954	5.177204027	0.054248396	4.15891023	9.739897607		
0.1	0.5	2	13	0.418021692	0.252441096	5.169677934	0.05424822	4.265593456	9.741960706		
0.2	0.5	2.5	16	0.28703926	0.310141165	5.261607956	0.058348833	4.112061896	9.74215985		
0.2	0.5	2	22	0.421240091	0.427212304	5.198474627	0.054248766	4.062654574	9.74259027		
0.7	0.5	2	4	0.51091394	0.077676521	6.1505139	0.054249853	3.466142307	9.748582582		
0.6	0.5	2	25	0.475009704	0.485478259	5.730368249	0.054249853	3.479055001	9.749151362		
0.6	0.5	2.5	22	0.348525233	0.426884949	5.765256997	0.058409152	3.500263367	9.750814465		
0.65	0.5	2.5	13	0.36873893	0.252390148	5.954630102	0.058441558	3.485501607	9.750963415		
0.2	0.5	2.5	17	0.286470043	0.329487546	5.256591496	0.058342203	4.10813608	9.752557325		
0.25	0.5	2.5	23	0.286970188	0.445601829	5.257366909	0.058319242	3.994090585	9.755378565		
0	0.5	2	3	0.4169601	0.058255638	5.160278571	0.05424822	4.482891394	9.755673823		
0.05	0.5	2	9	0.416776551	0.174766913	5.158656891	0.05424822	4.368983908	9.756655931		
0.65	0.5	2	15	0.493379152	0.291286955	5.93788469	0.054249853	3.475687993	9.759109492		
0.15	0.5	2	19	0.418865699	0.368953562	5.177204027	0.054248396	4.15891023	9.759316215		
0.65	0.5	2.5	2	0.38310893	0.038834847	6.094540834	0.058449977	3.567495993	9.759321651		
0.2	0.5	2.5	6	0.3017456	0.11643525	5.380725223	0.058415213	4.205281521	9.760857208		
0.1	0.5	2	14	0.418021692	0.271859642	5.169677934	0.05424822	4.265593456	9.761379252		
0.2	0.5	2	23	0.421240091	0.446631045	5.198474627	0.054248766	4.062654574	9.762009011		
0.2	0.5	2.5	18	0.286002033	0.348829532	5.252325858	0.058335574	4.104797847	9.764288811		
0.7	0.5	2	5	0.51091394	0.097095652	6.1505139	0.054249853	3.466142307	9.768001712		
0.6	0.5	2.5	23	0.348525233	0.44628881	5.765256997	0.058409152	3.500263367	9.770218326		
0.65	0.5	2.5	14	0.36873893	0.271804775	5.954630102	0.058441558	3.485501607	9.770378042		
0.25	0.5	2.5	24	0.286856344	0.464975822	5.256531517	0.058319242	3.993455061	9.773281641		
0	0.5	2	4	0.4169601	0.077674183	5.160278571	0.05424822	4.482891394	9.775092369		
0.05	0.5	2	10	0.416776551	0.194185458	5.158656891	0.05424822	4.368983908	9.776074477		
0.2	0.5	2.5	19	0.28554666	0.368167122	5.248159562	0.058328948	4.101537358	9.77619299		
0.65	0.5	2	16	0.493379152	0.310706085	5.93788469	0.054249853	3.475687993	9.778528622		
0.15	0.5	2	20	0.418865699	0.388372171	5.177204027	0.054248396	4.15891023	9.778734824		
0.1	0.5	2	15	0.418021692	0.291278188	5.169677934	0.05424822	4.265593456	9.780797798		
0.2	0.5	2	24	0.421240091	0.466049786	5.198474627	0.054248766	4.062654574	9.781427753		
0.7	0.5	2	6	0.51091394	0.116514782	6.1505139	0.054249853	3.466142307	9.787420843		
0.2	0.5	2.5	20	0.285091287	0.38750032	5.24399988	0.058322322	4.098282045	9.788104567		
0.35	0.5	2.5	2	0.334345494	0.03882942	5.647476019	0.058441808	4.044523022	9.789270269		
0.6	0.5	2.5	24	0.348525233	0.465692671	5.765256997	0.058409152	3.500263367	9.789622188		
0.65	0.5	2.5	15	0.36873893	0.291219402	5.954630102	0.058441558	3.485501607	9.789792669		
0.2	0.5	2.5	5	0.305184394	0.097040415	5.408178122	0.05842186	4.226765803	9.790406199		
0.25	0.5	2.5	25	0.286742501	0.484349814	5.25569639	0.058319242	3.992819739	9.791185185		
0.25	0.5	2.5	3	0.316521073	0.058237501	5.499516911	0.058435157	4.178306034	9.794495603		
0	0.5	2	5	0.4169601	0.097092729	5.160278571	0.05424822	4.482891394	9.794510914		
